CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,Score_S,Score_G,CarbonEmissions,CarbonIntensity,WaterUsage,WaterIntensity,EnergyConsumption,EnergyIntensity,Score_E,Score_ESG_Global
774,Company_0774,Healthcare,North America,2019,1425.3,0.176,5228.68,0.0373,53.74251497005987,60.3550295857988,106.45,0.07468603101101523,1224.83,0.8593489090016136,3358.72,2.3565003858836735,25.64471205728039,46.58075220437969
775,Company_0775,Manufacturing,North America,2019,627.66,0.1493,2856.29,0.0647,30.688622754491014,50.14792899408283,48.87,0.07786062517923717,258.03,0.4110983653570404,873.07,1.3909919383105505,48.090586556680734,42.9757127684182
776,Company_0776,Retail,Latin America,2023,1125.31,0.2617,4155.64,0.0542,61.52694610778442,68.19526627218934,50.84,0.04517866187983756,344.0,0.30569354222392053,2199.37,1.9544569940727443,58.770698666209285,62.83097034872769
777,Company_0777,Manufacturing,Europe,2021,1441.47,0.1003,18941.07,0.0967,44.011976047904184,43.93491124260353,32.14,0.02229668324696317,1300.76,0.9023843715096395,1079.47,0.7488674755631404,71.04378113499263,52.996889475166775
778,Company_0778,Technology,North America,2018,6110.31,0.0014,22660.7,0.0364,20.65868263473054,43.93491124260353,342.81,0.05610353648178243,8972.77,1.4684639568205213,7735.83,1.2660290558089524,34.02230397499883,32.871965950777636
779,Company_0779,Energy,Europe,2023,1844.43,0.034,11546.07,0.1985,70.35928143712574,11.538461538461535,144.38,0.07827892628074798,796.25,0.4317051880526775,3231.74,1.7521619145210172,42.560903458518865,41.48621547803539
780,Company_0780,Retail,Europe,2023,2850.81,0.1207,12101.91,0.0528,71.55688622754491,52.51479289940828,202.55,0.07104998228573634,1703.28,0.5974722973470697,3076.74,1.0792511601965757,50.89822385809381,58.32330099501567
781,Company_0781,Manufacturing,Europe,2018,4065.22,0.1817,26607.14,-0.1519,57.18562874251496,47.33727810650887,285.9,0.07032829711553126,1866.76,0.459202699976877,7539.66,1.854674531759659,44.30773822297244,49.61021502399876
782,Company_0782,Healthcare,Middle East-Africa,2019,1544.54,0.0808,6312.08,0.0559,44.011976047904184,44.08284023668638,116.41,0.07536871819441388,730.63,0.47304051691765836,1620.83,1.0493933468864516,52.309464209765885,46.80142683145215
783,Company_0783,Technology,Europe,2022,1339.41,0.1061,14754.97,0.1383,79.04191616766467,34.615384615384606,97.21,0.07257673154597918,891.87,0.665867807467467,2846.58,2.1252491768763857,34.51773209252632,49.39167762519186
784,Company_0784,Technology,Middle East-Africa,2018,519.72,0.1611,2390.68,-0.0146,56.88622754491017,61.53846153846153,33.44,0.06434233818209804,562.65,1.0826021703994457,1434.89,2.7608904794889555,19.668368116912927,46.031019066761544
785,Company_0785,Manufacturing,Latin America,2021,1010.66,0.0621,13363.1,-0.0191,11.676646706586826,51.77514792899408,60.92,0.06027744246334079,155.97,0.15432489660222035,721.33,0.7137217263966121,71.86567255914434,45.10582239824175
786,Company_0786,Energy,North America,2020,661.06,0.0833,8465.68,-0.0088,36.526946107784426,54.585798816568044,18.86,0.02852993676822074,951.9,1.4399600641394126,688.52,1.0415393458990108,50.882597373014136,47.33178076578887
787,Company_0787,Manufacturing,North America,2020,828.2,0.0499,2620.39,-0.0254,34.73053892215569,44.230769230769226,44.3,0.053489495290992506,136.48,0.1647911132576672,2162.49,2.611072204781453,49.52033030842619,42.82721282045037
788,Company_0788,Retail,North America,2024,4062.14,0.1907,55849.16,0.0164,27.994011976047904,87.72189349112426,188.91,0.046505044139296035,5417.89,1.3337526525427486,8444.71,2.078882067087791,31.08078915248778,48.932231539886644
789,Company_0789,Manufacturing,North America,2024,1188.25,0.2125,3977.46,0.1137,56.58682634730538,49.70414201183432,83.58,0.07033873343151693,1606.66,1.3521228697664633,827.94,0.6967725646959815,37.701055871416294,47.99734141018533
790,Company_0790,Technology,North America,2023,593.99,0.0252,3490.16,0.1568,32.934131736526936,15.236686390532542,26.39,0.04442835737975387,495.56,0.8342901395646392,1019.22,1.7158874728530784,49.25541662147932,32.47541158284626
791,Company_0791,Manufacturing,North America,2020,2870.3,0.1115,9726.51,-0.1197,7.335329341317368,36.98224852071005,54.37,0.018942270842769046,837.54,0.29179528272306027,2940.33,1.0243981465352052,84.0501393025891,42.789239054872176
792,Company_0792,Energy,North America,2022,2140.28,0.2044,15046.44,0.0235,61.37724550898203,71.15384615384615,22.15,0.010349113200142037,1907.43,0.8912058235371072,2135.45,0.9977432859252059,73.69988512396756,68.74365892893192
793,Company_0793,Healthcare,Latin America,2019,2220.21,0.1439,20351.34,0.0712,33.68263473053892,55.47337278106508,127.55,0.05744952054084974,2176.0,0.9800874692033636,6331.18,2.8516131356943712,24.279410650780545,37.811806054128176
794,Company_0794,Finance,Europe,2021,269.27,0.0906,3381.94,0.0642,60.47904191616765,42.45562130177514,13.06,0.04850150406655031,350.28,1.3008504475062206,647.28,2.4038325843948454,26.603218346599355,43.17929385484738
795,Company_0795,Manufacturing,Asia-Pacific,2024,4290.12,0.0272,30270.13,0.183,52.8443113772455,21.59763313609467,142.29,0.03316690442225392,3737.78,0.8712530185635834,9612.34,2.2405760211835566,46.71320965751888,40.38505139028635
796,Company_0796,Energy,Middle East-Africa,2022,741.77,0.1892,8505.05,-0.0907,48.95209580838323,52.958579881656796,16.19,0.02182617253326503,500.69,0.6749935963978053,813.96,1.0973212720924277,72.23428266063765,58.0483194502259
797,Company_0797,Energy,Asia-Pacific,2021,1890.45,0.1416,9924.95,-0.1312,34.13173652694611,38.90532544378698,80.67,0.042672379592160595,2407.69,1.2736068131926261,1505.62,0.7964347113121214,51.514190489699665,41.51708415347758
798,Company_0798,Healthcare,Asia-Pacific,2021,6416.7,0.0316,77046.53,0.1944,49.8502994011976,39.497041420118336,109.21,0.017019651845964438,9453.94,1.473333645020026,17178.04,2.677083235931242,33.71980057021282,41.022380463842914
799,Company_0799,Technology,Europe,2019,4957.88,0.1914,28914.14,0.1027,59.730538922155674,59.319526627218934,166.23,0.03352844360896189,4973.47,1.0031444891768255,2551.81,0.5146978143884079,66.32007507762285,61.790046875665816
800,Company_0800,Energy,Europe,2023,553.19,0.024,2612.47,0.01,51.04790419161675,43.78698224852071,20.22,0.036551636869791564,732.51,1.3241562573437695,813.33,1.470254342992462,44.192287301797045,46.342391247311504
801,Company_0801,Energy,Europe,2020,398.95,0.1068,2084.48,0.062,53.14371257485029,44.526627218934905,16.99,0.04258679032460208,374.31,0.9382378744203534,476.36,1.194034340142875,54.5323464616661,50.7342287518171
802,Company_0802,Energy,North America,2019,2984.66,0.1041,15474.76,0.067,39.97005988023952,48.81656804733727,127.34,0.04266482614435145,3180.77,1.0657059765601442,5748.29,1.92594466371379,41.57652711806608,43.454385015214285
803,Company_0803,Energy,Latin America,2022,1211.29,0.2171,11088.55,0.0083,65.71856287425149,74.11242603550295,33.9,0.027986691873952564,1288.12,1.0634282459196394,1364.24,1.1262703398855767,59.312272484163884,66.3810871313061
804,Company_0804,Retail,North America,2023,772.31,0.1043,10146.25,0.0599,61.37724550898203,48.07692307692307,53.69,0.06951871657754011,839.27,1.0867009361525812,987.02,1.2780101254677527,36.89057634118608,48.78158164236373
805,Company_0805,Retail,Latin America,2022,1694.01,0.1041,6700.25,0.0748,69.16167664670657,43.63905325443787,59.1,0.03488763348504436,930.72,0.5494182442842722,4446.94,2.6250966641283107,48.709541940085515,53.836757280409984
806,Company_0806,Technology,Latin America,2023,978.46,0.0382,11236.17,0.1911,46.257485029940106,13.461538461538458,25.51,0.026071581873556404,886.42,0.9059338143613432,1964.73,2.0079819307891995,52.347497320726234,37.3555069374016
807,Company_0807,Manufacturing,Asia-Pacific,2024,1791.71,0.0816,19443.94,0.1174,60.778443113772454,37.42603550295857,39.97,0.02230829765977753,1669.5,0.931791417137818,1548.41,0.8642079354359802,68.77220206521334,55.658893560648124
808,Company_0808,Energy,Asia-Pacific,2022,1149.28,0.071,15481.02,0.1718,42.964071856287426,23.520710059171595,37.44,0.03257691772240011,621.87,0.5410952944452179,2661.93,2.3161718641236253,54.14155710912718,40.208779674862065
809,Company_0809,Healthcare,Latin America,2019,1818.33,0.0741,10782.26,-0.0441,17.964071856287422,47.33727810650887,26.78,0.01472779968432573,1072.44,0.5897939317945587,1852.23,1.0186434805563347,78.77690106484889,48.02608367588172
810,Company_0810,Manufacturing,Latin America,2023,586.3,0.1204,4925.67,0.0257,63.92215568862274,54.88165680473372,7.21,0.012297458638922055,684.29,1.1671328671328671,927.82,1.5825004264028657,58.148330981285525,58.98404782488066
811,Company_0811,Healthcare,North America,2023,2972.4,-0.0261,41940.29,0.067,27.395209580838326,42.15976331360946,155.63,0.05235836361189611,2722.16,0.915812138339389,6291.13,2.116515273852779,38.109266789006796,35.88807989448486
812,Company_0812,Manufacturing,North America,2021,1787.08,0.0294,19514.74,-0.0845,5.538922155688626,36.83431952662721,95.32,0.05333840678648969,552.02,0.3088949571367818,2108.44,1.1798240705508427,65.13736280609133,35.836868162802396
813,Company_0813,Technology,Asia-Pacific,2021,1724.01,0.1133,13214.92,0.1327,49.251497005988014,36.094674556213015,81.15,0.04707049263055319,2194.13,1.272689833585652,2517.51,1.460264151600049,40.57684167487416,41.97433774569173
814,Company_0814,Energy,Europe,2018,501.51,0.1273,2295.4,0.095,39.07185628742514,40.97633136094673,31.78,0.06336862674722339,670.2,1.336364180175869,1171.22,2.335387130864788,19.54416114449847,33.197449597623454
815,Company_0815,Energy,Latin America,2022,3603.79,0.106,22162.69,0.0243,66.31736526946106,60.3550295857988,45.91,0.012739366056290738,2712.21,0.7525993467987868,10251.99,2.8447800787504267,51.32833663600543,59.3335771637551
816,Company_0816,Finance,North America,2021,1086.15,0.1176,10833.94,0.0372,31.287425149700592,54.733727810650876,82.02,0.07551443170832757,426.28,0.3924688118583989,1980.18,1.8231183538185332,43.90237481551804,43.3078425919565
817,Company_0817,Healthcare,Asia-Pacific,2018,1825.55,0.0955,21209.22,0.1378,77.54491017964071,36.094674556213015,30.4,0.016652515680205964,2604.41,1.4266440250883294,958.28,0.5249267344088083,63.77598108687938,59.13852194091104
818,Company_0818,Manufacturing,North America,2024,874.82,0.1189,3930.64,-0.0057,47.005988023952085,58.28402366863904,50.02,0.05717747650945337,1168.05,1.3351889531560777,1177.65,1.3461626391714867,35.73239317062536,47.00746828773883
819,Company_0819,Manufacturing,Latin America,2024,1316.36,0.146,13420.47,0.1406,60.778443113772454,39.20118343195266,25.46,0.019341213649761466,582.01,0.44213588987814884,1970.04,1.4965814822692882,73.84305835118913,57.940894965638066
820,Company_0820,Retail,Latin America,2021,1350.17,0.1456,12967.37,0.0324,40.419161676646695,60.3550295857988,96.66,0.0715909848389462,315.71,0.23382981402341924,1819.95,1.3479413703459564,56.0364939365799,52.27022839967513
821,Company_0821,Finance,Middle East-Africa,2022,152.33,0.0787,1396.48,0.1029,41.91616766467065,32.39644970414201,6.97,0.04575592463730059,109.21,0.7169303485853081,242.31,1.5906912623908618,53.19210978454761,42.50157571778675
822,Company_0822,Retail,Europe,2023,1648.65,0.1749,18599.24,0.0561,64.22155688622753,62.1301775147929,25.98,0.01575834773905923,1726.07,1.0469596336396445,3431.94,2.0816668183058864,52.802218792621815,59.71798439788074
823,Company_0823,Retail,Middle East-Africa,2020,4340.47,0.1294,56640.57,0.2063,66.61676646706587,42.01183431952662,230.79,0.053171661133471715,1499.83,0.34554552847963466,3484.62,0.8028208926683055,69.34391322582618,59.32417133747288
824,Company_0824,Retail,Asia-Pacific,2022,1600.14,0.1939,11002.36,-0.0121,46.257485029940106,70.11834319526626,17.02,0.010636569300186232,1309.71,0.8184971315009937,1890.69,1.1815778619370805,72.90493404204497,63.093587422417116
825,Company_0825,Healthcare,North America,2019,560.93,0.206,7666.94,0.0099,60.928143712574844,70.85798816568047,36.08,0.06432175137717719,390.18,0.6955948157524112,992.36,1.7691334034549768,42.47664635667305,58.08759274497612
826,Company_0826,Healthcare,Asia-Pacific,2024,1728.44,0.0334,8517.05,-0.0554,10.179640718562874,38.6094674556213,96.0,0.05554141306611742,2327.81,1.3467693411399875,2227.84,1.2889310592210317,36.991085453913925,28.5933978760327
827,Company_0827,Technology,Latin America,2021,2302.24,0.0685,11686.81,-0.0268,37.57485029940119,50.29585798816567,57.29,0.02488446035165752,1614.77,0.7013908193759122,6855.4,2.977708666342345,45.02267089768135,44.29779306174941
828,Company_0828,Technology,Middle East-Africa,2021,1569.84,0.1688,9734.97,0.0999,57.63473053892214,48.81656804733727,56.88,0.036232991897263415,1330.1,0.8472837996228915,2478.11,1.5785748866126486,54.67859457450708,53.70996438692216
829,Company_0829,Retail,Middle East-Africa,2023,1041.18,0.0201,4616.98,0.162,46.706586826347305,13.905325443786982,10.98,0.010545726963637411,1496.59,1.4373979523233253,2784.64,2.6745039282352714,37.731652227023,32.781188165719094
830,Company_0830,Finance,Middle East-Africa,2019,925.65,0.2052,5335.29,0.1079,59.88023952095808,50.44378698224852,54.2,0.058553448927780485,480.94,0.5195700318694971,2537.46,2.74127369956247,36.601508171973165,48.97517822505992
831,Company_0831,Manufacturing,Asia-Pacific,2023,922.96,0.0994,3947.43,0.0496,38.47305389221557,46.74556213017751,30.08,0.0325907948340123,465.71,0.504583080523533,2390.48,2.5900147351997918,51.381559007486665,45.53339167662658
832,Company_0832,Healthcare,Latin America,2019,1787.27,0.1545,22986.11,-0.0126,26.347305389221553,69.67455621301775,89.38,0.050009231957118955,2179.45,1.2194296329038141,1103.18,0.6172430578480028,51.7428815161892,49.254914372809495
833,Company_0833,Finance,North America,2020,409.53,0.113,1911.54,0.1129,73.05389221556887,35.35502958579881,31.52,0.07696627841672161,200.08,0.4885600566503065,1175.1,2.869386858105633,26.869855475171907,45.09292575884653
834,Company_0834,Energy,North America,2024,845.3,0.0365,10116.16,-0.0164,52.09580838323353,47.33727810650887,26.17,0.030959422690169176,1068.97,1.2646042825032533,694.71,0.82185023068733,56.98738178837884,52.14015609270708
835,Company_0835,Healthcare,Asia-Pacific,2021,3350.71,0.1833,11978.67,-0.0444,37.87425149700599,62.72189349112425,265.77,0.07931751777981383,783.23,0.23375045885797338,1963.55,0.5860101291964986,62.52140908398979,54.372518024040005
836,Company_0836,Healthcare,Middle East-Africa,2021,3442.44,0.285,49510.06,0.0284,58.08383233532933,95.56213017751479,186.89,0.05428998036276594,880.46,0.2557662588164209,5287.33,1.5359250996386284,61.24231516381894,71.62942589222102
837,Company_0837,Technology,Europe,2020,389.67,0.0891,4494.41,-0.0924,20.958083832335326,37.1301775147929,10.5,0.02694587728077604,530.67,1.361844637770421,384.44,0.9865783868401468,54.30190714552846,37.46338949755223
838,Company_0838,Manufacturing,Asia-Pacific,2018,496.71,0.1007,1530.65,-0.0467,50.14970059880238,46.59763313609467,20.15,0.04056693040204546,425.75,0.8571399810754766,477.09,0.9605000905961225,60.616966198812285,52.45476664456977
839,Company_0839,Manufacturing,Asia-Pacific,2024,907.38,-0.0389,11039.48,0.182,34.58083832335329,4.5857988165680466,56.11,0.061837377945293044,1003.88,1.1063501509841522,1106.6,1.2195552028918424,40.85140703255358,26.67268139082497
840,Company_0840,Energy,Latin America,2023,2048.4,0.2011,18781.71,-0.0597,44.91017964071855,64.94082840236686,84.5,0.04125170865065417,850.91,0.4154022651825815,2296.28,1.1210115211872682,69.05979738021732,59.63693514110091
841,Company_0841,Energy,North America,2020,305.14,0.1747,3769.2,-0.0332,53.59281437125748,60.3550295857988,4.51,0.014780100937274693,101.55,0.33279805990692796,674.96,2.211968276856525,69.17164223238909,61.03982872981511
842,Company_0842,Healthcare,Asia-Pacific,2023,1055.36,0.016,9783.11,0.055,28.443113772455085,36.68639053254437,23.01,0.02180298665858096,1339.18,1.26893192844148,1020.47,0.9669401910248637,59.31372090503092,41.48107507001013
843,Company_0843,Retail,Asia-Pacific,2022,786.88,-0.0039,8413.55,0.0587,41.46706586826347,32.69230769230769,51.45,0.06538481089873933,473.76,0.6020740138267588,1461.86,1.857792801952013,43.09607980631926,39.08515112229681
844,Company_0844,Technology,Middle East-Africa,2021,2774.36,0.003,34501.88,0.0336,31.137724550898206,49.556213017751475,153.66,0.0553857466226445,2044.83,0.7370456609812713,8228.94,2.9660678498824953,29.740415283163298,36.811450950604325
845,Company_0845,Technology,Middle East-Africa,2023,339.06,0.1587,2665.42,-0.0902,36.22754491017964,46.301775147928986,16.91,0.04987317878841503,47.18,0.13914941308323012,536.03,1.5809296289742227,65.630291133816,49.38653706397487
846,Company_0846,Healthcare,Europe,2019,1170.02,0.1647,3548.09,0.1094,59.58083832335329,43.78698224852071,25.43,0.021734671202201673,749.09,0.6402369190270252,2462.53,2.1046905181108015,59.68989208841331,54.35257088676244
847,Company_0847,Finance,Latin America,2023,832.53,0.0646,10988.91,0.019,26.946107784431135,51.03550295857987,57.15,0.06864617491261576,981.23,1.1786121821435864,2433.85,2.92343819441942,13.072887171150418,30.351499304720477
848,Company_0848,Retail,Europe,2022,3068.24,0.15,23228.67,0.1354,72.90419161676644,44.822485207100584,237.03,0.07725275728104712,3834.64,1.2497848929679556,2589.89,0.844096289729617,34.96283438574853,50.89650373653852
849,Company_0849,Healthcare,Middle East-Africa,2024,1666.29,0.1295,14917.51,0.0049,36.676646706586816,64.49704142011834,21.43,0.012860906564883664,1796.69,1.0782576862370896,2576.95,1.5465195134100307,60.55518005413335,53.90962272694617
850,Company_0850,Retail,North America,2021,727.73,0.098,2251.01,0.1188,40.269461077844305,32.24852071005916,11.25,0.015459030134802742,777.98,1.069050334602119,1910.64,2.625479229934179,45.14040307668921,39.2194616215309
851,Company_0851,Retail,Middle East-Africa,2020,1992.95,0.1782,17747.41,0.1407,46.10778443113772,45.41420118343194,143.35,0.07192854813216588,1611.77,0.8087357936726962,5641.57,2.830763441129983,21.88042433419101,37.80080331625356
852,Company_0852,Retail,Latin America,2022,835.32,0.0477,12394.41,0.0173,24.55089820359281,49.70414201183432,56.04,0.06708806206004884,713.08,0.8536608724800077,1673.23,2.00310060815017,34.12866497874593,36.12790173139101
853,Company_0853,Healthcare,Middle East-Africa,2021,2207.31,0.1889,13992.62,0.1116,43.263473053892206,51.03550295857987,117.55,0.05325486678355102,2515.64,1.1396858619767953,1895.09,0.858551811933983,48.94273272879812,47.74723624709007
854,Company_0854,Technology,Latin America,2023,928.94,0.0763,7194.67,-0.043,22.155688622754493,46.301775147928986,70.74,0.0761513122483691,414.51,0.44621827028656313,2558.01,2.7536869980838374,29.84916024207861,32.768874670920695
855,Company_0855,Technology,Latin America,2024,2294.49,0.2269,25804.5,0.0685,73.20359281437125,69.67455621301775,126.77,0.055249750489215474,973.15,0.4241247510339989,2147.91,0.936116522625943,64.63173519512466,69.16996140750454
856,Company_0856,Retail,Latin America,2018,1488.1,0.0597,19014.27,0.1356,36.377245508982035,30.62130177514792,37.38,0.025119279618305224,2127.83,1.4298971843290103,2056.85,1.3821987769639137,48.211710923290795,38.40341940247358
857,Company_0857,Finance,Latin America,2024,10746.59,0.0989,86066.21,0.0863,52.39520958083831,73.9644970414201,655.6,0.06100539799136284,1491.26,0.13876587829255604,15461.87,1.438769879561796,62.22445724118276,62.861387954480385
858,Company_0858,Manufacturing,Latin America,2018,1056.77,0.1235,7097.3,0.2184,77.24550898203591,18.04733727810651,58.33,0.05519649497998618,312.01,0.29524872961950094,1710.1,1.6182329172856913,58.73567831872253,51.34284152628832
859,Company_0859,Healthcare,North America,2019,1433.69,0.1231,20435.62,0.0902,51.64670658682634,48.96449704142011,113.26,0.0789989467737098,1288.12,0.8984648006193806,3548.97,2.475409607376769,21.03284605019534,40.5480165594806
860,Company_0860,Manufacturing,Europe,2024,784.0,0.1494,8722.52,0.0244,59.58083832335329,60.65088757396448,19.58,0.024974489795918365,888.24,1.1329591836734694,1964.19,2.5053443877551023,40.62397212167411,53.618566006330624
861,Company_0861,Finance,Asia-Pacific,2021,1098.7,0.0429,4865.31,0.2489,82.48502994011974,0.0,56.97,0.05185218895057795,937.24,0.8530445071448075,2526.05,2.2991262401019386,37.4638394156271,39.98295645191561
862,Company_0862,Healthcare,Europe,2018,165.46,0.1178,633.23,0.1644,78.14371257485028,25.295857988165682,10.69,0.0646077601837302,98.79,0.597062734195576,91.88,0.5553003747129215,60.976761552195136,54.80544403840369
863,Company_0863,Retail,Latin America,2020,1519.15,0.1283,13372.5,-0.0622,58.53293413173651,52.2189349112426,51.24,0.03372938814468617,2231.89,1.4691702596846918,2904.79,1.9121153276503307,36.05886697002853,48.93691200433587
864,Company_0864,Technology,North America,2021,2807.39,0.0883,15836.74,-0.0049,45.958083832335326,59.17159763313609,102.69,0.036578458995722006,3047.13,1.0853960440124102,6649.97,2.368737510641557,38.084344711808036,47.73800872575982
865,Company_0865,Manufacturing,Middle East-Africa,2020,1447.57,0.1442,8754.63,-0.0227,54.491017964071844,60.3550295857988,104.45,0.07215540526537577,1829.65,1.2639457850052158,2332.85,1.6115628259773276,26.80139065013263,47.215812733334424
866,Company_0866,Energy,North America,2024,437.16,0.0392,5915.77,0.0952,23.652694610778447,30.32544378698224,16.74,0.03829261597584408,68.35,0.15635007777472776,1251.3,2.862338731814438,53.6276439508376,35.86859411619943
867,Company_0867,Energy,Latin America,2020,625.62,0.1004,2549.29,0.09,46.40718562874251,38.31360946745562,33.62,0.05373869121831143,269.2,0.43029314919599754,1601.3,2.559540935392091,43.53058798927913,42.75046102849242
868,Company_0868,Finance,North America,2018,200.11,0.0748,2318.14,0.0894,61.52694610778442,34.91124260355029,14.46,0.0722602568587277,124.84,0.6238568787167058,419.31,2.095397531357753,36.10503033532637,44.18107301555369
869,Company_0869,Retail,North America,2021,2176.01,0.1006,13608.11,-0.0641,33.08383233532934,48.22485207100591,53.72,0.02468738654693682,773.88,0.35564174796990816,1427.6,0.6560631614744417,84.64770726029329,55.318797222209504
870,Company_0870,Manufacturing,Latin America,2023,542.09,0.2068,6572.32,0.0053,57.18562874251496,71.44970414201181,42.68,0.078732313822428,109.54,0.20206976701285764,1155.13,2.130882325813057,42.96191266143367,57.199081848653485
871,Company_0871,Retail,North America,2022,1074.82,0.208,12541.95,0.0396,51.34730538922155,67.3076923076923,63.56,0.05913548315066709,446.19,0.41512997525167006,2986.86,2.7789397294430698,38.40092394429913,52.35197388040432
872,Company_0872,Manufacturing,Asia-Pacific,2018,984.75,0.1962,3041.59,-0.0775,35.62874251497006,54.28994082840235,44.05,0.04473216552424473,834.17,0.847088093424727,1426.52,1.4486113226707287,52.36195435356651,47.42687923231297
873,Company_0873,Finance,Asia-Pacific,2018,3106.99,0.0923,28303.49,-0.011,53.89221556886227,63.75739644970414,124.79,0.040164274748229,3337.04,1.0740427230213165,8063.66,2.5953285977746954,33.62885729134378,50.42615643663674
874,Company_0874,Finance,North America,2023,1164.09,0.1745,5438.45,0.145,54.491017964071844,38.90532544378698,89.41,0.07680677610837651,1377.85,1.1836284136106314,1493.42,1.2829076789595308,30.952557898928383,41.44963376892907
875,Company_0875,Energy,Middle East-Africa,2021,1931.83,0.1267,25876.38,-0.0588,60.029940119760475,57.98816568047336,47.14,0.02440173307175062,309.31,0.16011243225335564,3719.28,1.925262574864248,72.67254147279412,63.56354909100932
876,Company_0876,Retail,Latin America,2021,1607.64,0.1227,21637.32,0.1519,40.419161676646695,37.1301775147929,51.15,0.031816824662237814,1124.03,0.699180164713493,3409.91,2.1210656614664973,53.203494970077394,43.584278053839
877,Company_0877,Healthcare,Asia-Pacific,2024,2840.08,0.1154,22777.88,0.1264,60.179640718562865,41.715976331360935,89.59,0.03154488605954762,769.94,0.2710979972395144,6233.94,2.194987465141827,62.92141458765976,54.93901054586119
878,Company_0878,Energy,Middle East-Africa,2020,927.61,0.2255,7729.56,0.0296,53.14371257485029,69.67455621301775,28.04,0.030228220911805607,652.74,0.7036793480018543,2510.46,2.706374446157329,46.03765222424674,56.28530700403825
879,Company_0879,Retail,North America,2024,4059.16,0.202,26950.35,0.0046,46.8562874251497,79.43786982248518,173.72,0.04279703189822525,2872.12,0.7075651119936145,4410.5,1.0865548537135763,61.56495742280522,62.61970489014671
880,Company_0880,Energy,Middle East-Africa,2023,273.15,0.1647,3168.39,0.1082,64.52095808383233,43.78698224852071,21.65,0.07926047958996889,217.84,0.7975105253523705,315.75,1.155958264689731,41.01430087481479,49.77408040238928
881,Company_0881,Healthcare,Europe,2024,1998.66,0.1098,14598.07,-0.0051,48.05389221556886,61.53846153846153,144.33,0.07221338296658762,2698.11,1.3499594728468074,4517.17,2.260099266508561,15.992086017317197,41.861479923782525
882,Company_0882,Technology,Asia-Pacific,2023,597.87,0.1224,3714.84,-0.0017,17.51497005988024,59.319526627218934,19.7,0.032950306922909664,733.66,1.2271229531503502,563.78,0.9429809155836553,55.346234479288356,44.06024372212918
883,Company_0883,Technology,North America,2021,776.72,0.1518,6358.8,0.0483,51.04790419161675,55.32544378698224,30.76,0.03960243073437017,770.04,0.9913997322072303,1289.87,1.660662787104748,48.41470415331049,51.59601737730316
884,Company_0884,Technology,Latin America,2020,1633.68,0.0887,6694.57,-0.0991,20.059880239520954,36.68639053254437,92.9,0.05686548161206601,2188.43,1.3395707849762497,898.66,0.5500832476372362,46.39934344909471,34.381871407053346
885,Company_0885,Technology,North America,2024,1624.54,0.1763,19428.29,-0.0515,67.66467065868261,63.461538461538446,18.2,0.011203171359277087,1705.54,1.049860268137442,1384.84,0.8524505398451253,71.31246847846043,67.4795591995605
886,Company_0886,Manufacturing,Latin America,2018,1676.56,0.0647,5283.1,0.0279,36.676646706586816,46.89349112426034,113.02,0.06741184329818199,2089.66,1.2463973851219163,3683.6,2.197117908097533,21.682615843630607,35.08425122482593
887,Company_0887,Technology,North America,2019,415.59,0.1435,4460.83,0.0833,32.48502994011976,46.449704142011825,29.75,0.07158497557689068,369.58,0.8892899251666306,984.38,2.3686325465001565,26.223130359057183,35.052621480396255
888,Company_0888,Healthcare,Middle East-Africa,2022,3023.96,-0.0174,15707.56,-0.0061,31.586826347305387,44.378698224852066,211.69,0.07000423286022302,2525.93,0.8353053611820261,2383.78,0.7882974642521727,49.405881349489064,41.79046864054883
889,Company_0889,Finance,Middle East-Africa,2018,583.79,0.087,3379.49,0.0362,64.9700598802395,47.485207100591715,21.16,0.036245910344473185,650.19,1.1137395296253791,624.23,1.0692714846091917,54.888529812518115,55.78126559778311
890,Company_0890,Finance,Middle East-Africa,2021,640.92,0.2447,6811.39,-0.0629,62.72455089820358,65.38461538461537,27.14,0.042345378518379835,81.76,0.12756662297946703,478.93,0.7472539474505399,80.63723207176223,69.58213278486039
891,Company_0891,Manufacturing,Europe,2022,1713.9,0.1822,25563.39,0.1153,38.622754491017965,54.28994082840235,18.63,0.010869945737791003,1827.93,1.0665324698057064,2714.02,1.5835346286247738,61.30093265092883,51.40454265678305
892,Company_0892,Technology,Latin America,2019,897.21,0.2121,11065.0,0.0654,49.251497005988014,62.1301775147929,34.06,0.03796212703826306,1263.57,1.4083324974086333,731.49,0.8152940783094259,50.18232429714741,53.854666272642774
893,Company_0893,Technology,Middle East-Africa,2019,1360.74,0.08,7769.92,0.0716,67.9640718562874,41.42011834319526,57.46,0.04222702353131384,1496.16,1.0995193791613387,2167.98,1.593236033334803,45.39127065790478,51.59182028579582
894,Company_0894,Technology,Europe,2020,242.35,0.1262,1238.96,0.0842,60.32934131736527,42.45562130177514,17.81,0.07348875593150402,36.72,0.1515164018980813,564.73,2.3302248813699196,44.05235510116167,48.94577257343403
895,Company_0895,Energy,Latin America,2022,1338.13,0.1969,17923.95,0.0555,60.778443113772454,64.94082840236686,97.12,0.07257889741654398,841.74,0.6290420213282715,2955.22,2.2084700290704187,34.315546099474474,53.34493920520459
